roi_id,peak_number,frame_index,time_s,dff_value,prominence,left_base,right_base,x0,y0,w,h,x1,y1
7,47,2054,102.7,0.2524597644805908,0.04657025327138197,2034,2060,13,324,23,69,36,393
7,48,2074,103.7,0.23864370584487915,0.08877465631176239,2034,2085,13,324,23,69,36,393
7,49,2211,110.55,0.04567364230751991,0.07518318665428074,2085,2357,13,324,23,69,36,393
7,50,2228,111.4,0.040924835950136185,0.04271404439707177,2220,2243,13,324,23,69,36,393
7,51,2275,113.75,0.04723899066448212,0.046510725433457405,2220,2357,13,324,23,69,36,393
7,52,2374,118.7,0.09459858387708664,0.07467764523624029,2085,2395,13,324,23,69,36,393
7,53,2432,121.6,0.16120903193950653,0.16054768798937424,2085,2566,13,324,23,69,36,393
7,54,2551,127.55,0.14650119841098785,0.14739853910649198,2512,2566,13,324,23,69,36,393
7,55,2589,129.45,0.17697131633758545,0.17229532129791114,2085,2609,13,324,23,69,36,393
7,56,2626,131.3,0.14094556868076324,0.12956061153433224,2609,2644,13,324,23,69,36,393
7,57,2658,132.9,0.16443467140197754,0.15007787393463873,2085,2673,13,324,23,69,36,393
7,58,2685,134.25,0.09129065275192261,0.0718190088791058,2673,2718,13,324,23,69,36,393
7,59,2745,137.25,0.05407894402742386,0.050042980900365366,2718,2763,13,324,23,69,36,393
7,60,2768,138.4,0.05955721437931061,0.05945497729288202,2718,2792,13,324,23,69,36,393
7,61,2786,139.3,0.06825946271419525,0.04796011062185836,2774,2792,13,324,23,69,36,393
7,62,2799,139.95,0.06564681231975555,0.08093544965839433,2673,3188,13,324,23,69,36,393
7,63,2837,141.85,0.04219209775328636,0.043083614813449515,2829,2843,13,324,23,69,36,393
7,64,2879,143.95,0.06695131212472916,0.07146511739523057,2829,3188,13,324,23,69,36,393
7,65,2958,147.9,0.05174761638045311,0.05172172329271345,2902,3009,13,324,23,69,36,393
7,66,2981,149.05,0.03832794353365898,0.04145720566221528,2972,3009,13,324,23,69,36,393
7,67,3043,152.15,0.03924797847867012,0.05570594337515902,2902,3054,13,324,23,69,36,393
7,68,3136,156.8,0.05278138816356659,0.06137180070199946,2902,3188,13,324,23,69,36,393
7,69,3236,161.8,0.08623456209897995,0.09926131252849178,2673,3299,13,324,23,69,36,393
7,70,3304,165.2,0.04730314016342163,0.041625402518529434,3299,3326,13,324,23,69,36,393
7,71,3346,167.3,0.10387130081653595,0.09669265531741952,2673,3389,13,324,23,69,36,393
7,72,3366,168.3,0.08945239335298538,0.045639376708169914,3356,3389,13,324,23,69,36,393
7,73,3492,174.6,0.04890955612063408,0.06319118196864561,3389,3565,13,324,23,69,36,393
7,74,3541,177.05,0.03711465001106262,0.044655475682190096,3508,3565,13,324,23,69,36,393
7,75,3619,180.95,0.052426423877477646,0.058009252255136486,3389,3740,13,324,23,69,36,393
7,76,3718,185.9,0.06793650984764099,0.04530481288391233,3648,3740,13,324,23,69,36,393
7,77,3754,187.7,0.060612402856349945,0.07802291383518836,3389,3822,13,324,23,69,36,393
7,78,3812,190.6,0.06404127925634384,0.05514167360005351,3790,3822,13,324,23,69,36,393
7,79,3829,191.45,0.027208678424358368,0.04761896219954414,3822,3840,13,324,23,69,36,393
7,80,3880,194.0,0.08918334543704987,0.12378030755107403,2673,3999,13,324,23,69,36,393
7,81,3901,195.05,0.09386909753084183,0.08450499720035679,3891,3999,13,324,23,69,36,393
7,82,3942,197.1,0.05552298575639725,0.0415558062549225,3914,3964,13,324,23,69,36,393
7,83,3986,199.3,0.06090450659394264,0.06346231304464044,3964,3999,13,324,23,69,36,393
7,84,4019,200.95,0.08069883286952972,0.06511875879244394,3999,4044,13,324,23,69,36,393
8,1,19,0.95,0.10296311229467392,0.0934679008767765,4,767,457,253,38,26,495,279
8,2,84,4.2,0.10756025463342667,0.08674606916523224,36,194,457,253,38,26,495,279
8,3,106,5.3,0.06523454934358597,0.051222182494870226,99,121,457,253,38,26,495,279
8,4,164,8.2,0.06618969142436981,0.07787817605239256,99,194,457,253,38,26,495,279
8,5,185,9.25,0.04120853543281555,0.04898586804403697,182,194,457,253,38,26,495,279
8,6,211,10.55,0.09175195544958115,0.10708206300914416,194,754,457,253,38,26,495,279
8,7,269,13.45,0.05611026659607887,0.05224521598302627,234,293,457,253,38,26,495,279
8,8,422,21.1,0.0603373683989048,0.053988169018454796,293,475,457,253,38,26,495,279
8,9,583,29.15,0.07085471600294113,0.07406660983992838,293,614,457,253,38,26,495,279
8,10,629,31.45,0.05719276890158653,0.04990970989474812,614,636,457,253,38,26,495,279
8,11,732,36.6,0.07467133551836014,0.045362754438997586,614,739,457,253,38,26,495,279
8,12,743,37.15,0.09883569180965424,0.08731740083077763,614,754,457,253,38,26,495,279
8,13,751,37.55,0.10198723524808884,0.10608661754237893,746,754,457,253,38,26,495,279
8,14,759,37.95,0.12635979056358337,0.14627211244841837,754,767,457,253,38,26,495,279
8,15,778,38.9,0.2221224009990692,0.27655892792011433,767,2608,457,253,38,26,495,279
8,16,789,39.45,0.1479267030954361,0.12309073827070738,784,1799,457,253,38,26,495,279
8,17,801,40.05,0.05372830107808113,0.07000711124479943,797,807,457,253,38,26,495,279
8,18,821,41.05,0.11229360103607178,0.16067214651532702,807,1002,457,253,38,26,495,279
8,19,833,41.65,0.11106013506650925,0.1160847874967142,825,907,457,253,38,26,495,279
8,20,842,42.1,0.07834484428167343,0.05551206491313945,837,907,457,253,38,26,495,279
8,21,929,46.45,0.14657233655452728,0.04550866406834661,907,945,457,253,38,26,495,279
8,22,965,48.25,0.1691289246082306,0.13327899711294092,907,1002,457,253,38,26,495,279
8,23,1040,52.0,0.0494452528655529,0.04990686577395892,1002,1047,457,253,38,26,495,279
8,24,1094,54.7,0.06309138238430023,0.07016211788954498,1002,1122,457,253,38,26,495,279
8,25,1193,59.65,0.07158603519201279,0.05683699629402275,1122,1212,457,253,38,26,495,279
8,26,1232,61.6,0.06930723041296005,0.06466898596568534,1002,1236,457,253,38,26,495,279
8,27,1258,62.9,0.11306499689817429,0.11818001824609399,1002,1709,457,253,38,26,495,279
8,28,1289,64.45,0.05443936958909035,0.06009501442339576,1277,1324,457,253,38,26,495,279
8,29,1352,67.6,0.07245246320962906,0.07783493916346751,1277,1442,457,253,38,26,495,279
8,30,1430,71.5,0.060543227940797806,0.06546429949020072,1379,1442,457,253,38,26,495,279
8,31,1463,73.15,0.062243618071079254,0.048676233189790655,1442,1492,457,253,38,26,495,279
8,32,1504,75.2,0.0508955679833889,0.053382539415771285,1442,1558,457,253,38,26,495,279
8,33,1566,78.3,0.07896385341882706,0.09304065974874479,1277,1709,457,253,38,26,495,279
8,34,1583,79.15,0.04860449582338333,0.05532532280221154,1571,1589,457,253,38,26,495,279
8,35,1615,80.75,0.0659836083650589,0.06122929577061106,1589,1677,457,253,38,26,495,279
8,36,1659,82.95,0.04387332871556282,0.044814293598010806,1656,1677,457,253,38,26,495,279
8,37,1682,84.1,0.07793685048818588,0.0803952077640994,1589,1709,457,253,38,26,495,279
8,38,1697,84.85,0.06232516095042229,0.05333903657024301,1686,1709,457,253,38,26,495,279
8,39,1720,86.0,0.09911565482616425,0.0728766881000873,1709,1729,457,253,38,26,495,279
8,40,1736,86.8,0.13012097775936127,0.06686895399905626,1709,1750,457,253,38,26,495,279
8,41,1764,88.2,0.12572947144508362,0.11823475598533047,1002,1773,457,253,38,26,495,279
8,42,1778,88.9,0.17559866607189178,0.1923423958853826,807,1799,457,253,38,26,495,279
8,43,1789,89.45,0.1527356654405594,0.10904604680271751,1783,1799,457,253,38,26,495,279
8,44,1804,90.2,0.0666615217924118,0.13467725484372156,1799,1808,457,253,38,26,495,279
8,45,1816,90.8,0.09451862424612045,0.13506392455328636,1799,1834,457,253,38,26,495,279
8,46,1828,91.4,0.06792622059583664,0.09245350104774963,1820,1834,457,253,38,26,495,279
8,47,1840,92.0,0.18165379762649536,0.22363784236848105,1799,1998,457,253,38,26,495,279
8,48,1869,93.45,0.14296337962150574,0.13146576807764887,1854,1998,457,253,38,26,495,279
8,49,1901,95.05,0.10639237612485886,0.054606846486669205,1895,1920,457,253,38,26,495,279
8,50,1930,96.5,0.10334256291389465,0.10232868509036794,1920,1998,457,253,38,26,495,279
8,51,1988,99.4,0.06177482008934021,0.050318463595373016,1967,1998,457,253,38,26,495,279
8,52,2003,100.15,0.19269320368766785,0.16955628369963657,1998,2083,457,253,38,26,495,279
8,53,2047,102.35,0.198531374335289,0.08370977173168498,2034,2083,457,253,38,26,495,279
8,54,2275,113.75,0.06852833926677704,0.07846853282539869,2083,2364,457,253,38,26,495,279
8,55,2375,118.75,0.10695675760507584,0.11559662842329119,2083,2397,457,253,38,26,495,279
8,56,2432,121.6,0.20609721541404724,0.24235879620224968,1799,2507,457,253,38,26,495,279
8,57,2552,127.6,0.2533682584762573,0.2599879896465914,1799,2608,457,253,38,26,495,279
8,58,2589,129.45,0.19496504962444305,0.1322688411867558,2566,2608,457,253,38,26,495,279
8,59,2630,131.5,0.1624516397714615,0.13907563387053518,2608,3389,457,253,38,26,495,279
8,60,2683,134.15,0.12066957354545593,0.09540181925229221,2665,3389,457,253,38,26,495,279
8,61,2746,137.3,0.06639920175075531,0.059706759162466025,2698,2755,457,253,38,26,495,279
8,62,2767,138.35,0.08637447655200958,0.09889139454239149,2698,3278,457,253,38,26,495,279
8,63,2799,139.95,0.05528830736875534,0.05087621034427545,2793,2806,457,253,38,26,495,279
8,64,2838,141.9,0.0702202171087265,0.0632771868263414,2806,2860,457,253,38,26,495,279
8,65,2881,144.05,0.0684935450553894,0.06886738534782672,2860,3009,457,253,38,26,495,279
8,66,2908,145.4,0.047937870025634766,0.05193417060700608,2896,2932,457,253,38,26,495,279
8,67,2958,147.9,0.048698775470256805,0.058558102420687694,2932,3009,457,253,38,26,495,279
8,68,3068,153.4,0.06370486319065094,0.06748695186404885,2860,3190,457,253,38,26,495,279
8,69,3181,159.05,0.04385107010602951,0.0547178612488688,3139,3190,457,253,38,26,495,279
8,70,3205,160.25,0.044176969677209854,0.046058023956263086,3190,3208,457,253,38,26,495,279
8,71,3212,160.6,0.09210547059774399,0.087686779790554,2860,3278,457,253,38,26,495,279
8,72,3293,164.65,0.04464123770594597,0.05443434718124739,3278,3299,457,253,38,26,495,279
8,73,3346,167.3,0.09302213042974472,0.06328716816587615,3278,3349,457,253,38,26,495,279
8,74,3366,168.3,0.1024620309472084,0.11589520008431167,3278,3389,457,253,38,26,495,279
8,75,3467,173.35,0.07631470263004303,0.08443618278050127,3389,3587,457,253,38,26,495,279
8,76,3539,176.95,0.0565640851855278,0.05437092019638504,3522,3587,457,253,38,26,495,279
8,77,3632,181.6,0.05784062668681145,0.07393775629583699,3587,3798,457,253,38,26,495,279
8,78,3771,188.55,0.058631300926208496,0.05159312592705408,3740,3798,457,253,38,26,495,279
8,79,3819,190.95,0.06731130182743073,0.05678391079078618,3587,3823,457,253,38,26,495,279
8,80,3827,191.35,0.06034037470817566,0.0796203359817668,3587,3841,457,253,38,26,495,279
8,81,3851,192.55,0.09493257850408554,0.1109348673033703,3389,3999,457,253,38,26,495,279
8,82,3875,193.75,0.08562641590833664,0.08061637555994003,3863,3999,457,253,38,26,495,279
8,83,3897,194.85,0.0747629702091217,0.05818859107984855,3890,3913,457,253,38,26,495,279
8,84,3942,197.1,0.05973603576421738,0.04670327972678828,3913,3964,457,253,38,26,495,279
8,85,3981,199.05,0.10945410281419754,0.09956978262524258,3913,3999,457,253,38,26,495,279
9,1,20,1.0,0.10920248180627823,0.07060124815707916,0,784,134,252,35,23,169,275
9,2,62,3.1,0.09386420249938965,0.06917450451895728,37,188,134,252,35,23,169,275
9,3,116,5.8,0.06954801082611084,0.047841256170972186,94,121,134,252,35,23,169,275
9,4,160,8.0,0.11838022619485855,0.08659786543589326,94,188,134,252,35,23,169,275
9,5,211,10.55,0.09422782063484192,0.0921124424562987,188,766,134,252,35,23,169,275
9,6,348,17.4,0.05805231258273125,0.04595216329284342,309,375,134,252,35,23,169,275
9,7,415,20.75,0.044237248599529266,0.04691237827508721,375,460,134,252,35,23,169,275
9,8,471,23.55,0.05216025188565254,0.048054490212376025,375,475,134,252,35,23,169,275
9,9,481,24.05,0.04328131675720215,0.052064791338666684,375,640,134,252,35,23,169,275
9,10,590,29.5,0.040072500705718994,0.0450592699874867,576,640,134,252,35,23,169,275
9,11,698,34.9,0.05745142698287964,0.04753672339223122,375,725,134,252,35,23,169,275
9,12,743,37.15,0.07681004703044891,0.062233795600786575,375,754,134,252,35,23,169,275
9,13,758,37.9,0.09008648991584778,0.08922525770557276,375,766,134,252,35,23,169,275
9,14,763,38.15,0.04937584325671196,0.04800060482794741,761,766,134,252,35,23,169,275
9,15,770,38.5,0.08337345719337463,0.09130572251301095,188,774,134,252,35,23,169,275
9,16,778,38.9,0.10668158531188965,0.10508764278622412,188,784,134,252,35,23,169,275
9,17,790,39.5,0.12581057846546173,0.17444182859651763,784,918,134,252,35,23,169,275
9,18,821,41.05,0.11163140833377838,0.15092943922251248,805,918,134,252,35,23,169,275
9,19,833,41.65,0.08520764857530594,0.09610134398792333,826,918,134,252,35,23,169,275
9,20,841,42.05,0.0372895672917366,0.04353350997274616,837,918,134,252,35,23,169,275
9,21,938,46.9,0.22406281530857086,0.042560695668653725,918,948,134,252,35,23,169,275
9,22,966,48.3,0.23404669761657715,0.04678273248709718,918,977,134,252,35,23,169,275
9,23,998,49.9,0.25625085830688477,0.22248552548918452,784,1998,134,252,35,23,169,275
9,24,1008,50.4,0.06692689657211304,0.06409197891689827,1005,1015,134,252,35,23,169,275
9,25,1028,51.4,0.07167918980121613,0.048630283189098275,1015,1038,134,252,35,23,169,275
9,26,1066,53.3,0.05608246102929115,0.06171047595091286,1015,1212,134,252,35,23,169,275
9,27,1192,59.6,0.08550194650888443,0.05389183833408287,1097,1212,134,252,35,23,169,275
9,28,1232,61.6,0.07013772428035736,0.061805720376616774,1015,1253,134,252,35,23,169,275
9,29,1258,62.9,0.10827666521072388,0.11450424021115012,1015,1800,134,252,35,23,169,275
9,30,1302,65.1,0.039871327579021454,0.045193820549412636,1277,1323,134,252,35,23,169,275
9,31,1357,67.85,0.07650423049926758,0.06454258202861055,1277,1417,134,252,35,23,169,275
9,32,1394,69.7,0.06457550078630447,0.054396234500623135,1380,1417,134,252,35,23,169,275
9,33,1422,71.1,0.05329854413866997,0.05675861532861814,1417,1441,134,252,35,23,169,275
9,34,1482,74.1,0.08187726885080338,0.08206714387683023,1417,1569,134,252,35,23,169,275
9,35,1504,75.2,0.04793873429298401,0.04711838016780741,1493,1569,134,252,35,23,169,275
9,36,1551,77.55,0.04861928150057793,0.04364209422038748,1539,1569,134,252,35,23,169,275
9,37,1607,80.35,0.07657264173030853,0.09902736404211673,1569,1800,134,252,35,23,169,275
9,38,1689,84.45,0.06579803675413132,0.06983748724068678,1678,1713,134,252,35,23,169,275
9,39,1720,86.0,0.04876595735549927,0.0604514943919732,1713,1729,134,252,35,23,169,275
9,40,1741,87.05,0.0639968141913414,0.07389246790718018,1713,1800,134,252,35,23,169,275
9,41,1795,89.75,0.05989227443933487,0.0498714965702296,1792,1800,134,252,35,23,169,275
9,42,1805,90.25,0.12553849816322327,0.12525539966998567,1015,1809,134,252,35,23,169,275
9,43,1816,90.8,0.13664431869983673,0.22599407402737978,1015,1998,134,252,35,23,169,275
9,44,1850,92.5,0.06693204492330551,0.058850069166604305,1830,1854,134,252,35,23,169,275
9,45,1859,92.95,0.11858466267585754,0.22685062796712746,1830,1998,134,252,35,23,169,275
9,46,1880,94.0,0.10876196622848511,0.045364739208093384,1875,1919,134,252,35,23,169,275
9,47,1905,95.25,0.09802744537591934,0.06796400115926854,1890,1919,134,252,35,23,169,275
9,48,1930,96.5,0.11042076349258423,0.10179583293938206,1919,1998,134,252,35,23,169,275
9,49,1959,97.95,0.06864003837108612,0.043236388456543706,1955,1998,134,252,35,23,169,275
9,50,2002,100.1,0.2923310101032257,0.2799352242836572,1998,2082,134,252,35,23,169,275
9,51,2055,102.75,0.2622624635696411,0.04220450299649356,2033,2059,134,252,35,23,169,275
9,52,2074,103.7,0.2716083824634552,0.07789551393119148,2033,2082,134,252,35,23,169,275
9,53,2211,110.55,0.054186489433050156,0.07296462844830058,2082,2357,134,252,35,23,169,275
9,54,2274,113.7,0.040086500346660614,0.046807830285278296,2237,2357,134,252,35,23,169,275
9,55,2310,115.5,0.054499633610248566,0.04915949472748085,2304,2357,134,252,35,23,169,275
9,56,2375,118.75,0.09358461201190948,0.08608629373827598,2082,2403,134,252,35,23,169,275
9,57,2432,121.6,0.18120594322681427,0.18305362730683822,2082,2566,134,252,35,23,169,275
9,58,2535,126.75,0.1431281566619873,0.044517184123318336,2467,2542,134,252,35,23,169,275
9,59,2551,127.55,0.14594604074954987,0.1432450816091601,2467,2566,134,252,35,23,169,275
9,60,2589,129.45,0.16101127862930298,0.15496367867600636,2566,2609,134,252,35,23,169,275
9,61,2626,131.3,0.12970925867557526,0.11979173962242787,2609,3999,134,252,35,23,169,275
9,62,2662,133.1,0.08446850627660751,0.04772766438250092,2645,2673,134,252,35,23,169,275
9,63,2686,134.3,0.07848533242940903,0.06999639026132198,2645,2730,134,252,35,23,169,275
9,64,2702,135.1,0.04811358079314232,0.04303830722561995,2694,2730,134,252,35,23,169,275
9,65,2748,137.4,0.07082374393939972,0.07420995808669714,2645,2773,134,252,35,23,169,275
9,66,2786,139.3,0.06951828300952911,0.05415916220807357,2773,2792,134,252,35,23,169,275
9,67,2798,139.9,0.09702088683843613,0.08904484077147311,2645,3299,134,252,35,23,169,275
9,68,2872,143.6,0.06726743280887604,0.06356630359581486,2829,2968,134,252,35,23,169,275
9,69,2958,147.9,0.03470514714717865,0.05162534735459569,2932,2968,134,252,35,23,169,275
9,70,2985,149.25,0.044573068618774414,0.04800012705099446,2968,3013,134,252,35,23,169,275
9,71,3062,153.1,0.05145501717925072,0.052558474458146,2968,3071,134,252,35,23,169,275
9,72,3102,155.1,0.07983299344778061,0.07458347854552523,2829,3197,134,252,35,23,169,275
9,73,3237,161.85,0.07554682344198227,0.08335113811393892,3197,3299,134,252,35,23,169,275
9,74,3346,167.3,0.07684065401554108,0.09666752294643002,3299,3999,134,252,35,23,169,275
9,75,3379,168.95,0.06193233281373978,0.044737044328661886,3355,3389,134,252,35,23,169,275
9,76,3400,170.0,0.05198949947953224,0.05836688448676901,3389,3436,134,252,35,23,169,275
9,77,3467,173.35,0.0468285046517849,0.05931267757812289,3389,3526,134,252,35,23,169,275
9,78,3543,177.15,0.049679361283779144,0.05233470331994286,3526,3566,134,252,35,23,169,275
9,79,3633,181.65,0.043122559785842896,0.06302084129553032,3389,3679,134,252,35,23,169,275
9,80,3704,185.2,0.049957502633333206,0.04697133254564621,3679,3708,134,252,35,23,169,275
9,81,3743,187.15,0.04209114983677864,0.046253666126248524,3679,3808,134,252,35,23,169,275
9,82,3819,190.95,0.0554826445877552,0.07685541574792362,3389,3840,134,252,35,23,169,275
9,83,3880,194.0,0.05447373911738396,0.06330619254755844,3840,3890,134,252,35,23,169,275
9,84,3901,195.05,0.07070916146039963,0.08389448835716887,3389,3999,134,252,35,23,169,275
9,85,3990,199.5,0.06426531821489334,0.050168963846369596,3967,3999,134,252,35,23,169,275
9,86,4015,200.75,0.08233438432216644,0.06570559741251539,3999,4040,134,252,35,23,169,275
10,1,20,1.0,0.10703069716691971,0.0885857761544943,4,188,496,434,25,32,521,466
10,2,74,3.7,0.07081142067909241,0.07729029758490502,39,121,496,434,25,32,521,466
10,3,160,8.0,0.09349311888217926,0.08356556137409313,39,188,496,434,25,32,521,466
10,4,176,8.8,0.05741813778877258,0.052319581887762465,166,188,496,434,25,32,521,466
10,5,211,10.55,0.10250654071569443,0.1178410269287574,188,729,496,434,25,32,521,466
10,6,254,12.7,0.043976787477731705,0.0454226601640054,234,259,496,434,25,32,521,466
10,7,393,19.65,0.05998600274324417,0.04459215784480901,234,397,496,434,25,32,521,466
10,8,422,21.1,0.06353074312210083,0.04460330532164558,234,461,496,434,25,32,521,466
10,9,470,23.5,0.05322016403079033,0.05940330386911537,234,485,496,434,25,32,521,466
10,10,481,24.05,0.038117751479148865,0.04975282170821578,475,485,496,434,25,32,521,466
10,11,550,27.5,0.06739199161529541,0.05262105547722266,485,580,496,434,25,32,521,466
10,12,583,29.15,0.0490332767367363,0.0701567554322308,485,729,496,434,25,32,521,466
10,13,628,31.4,0.049141161143779755,0.04788500313974828,607,707,496,434,25,32,521,466
10,14,668,33.4,0.029989631846547127,0.04509969803754407,640,707,496,434,25,32,521,466
10,15,680,34.0,0.052788570523262024,0.04346185743206894,672,707,496,434,25,32,521,466
10,16,717,35.85,0.08744002133607864,0.06332590143131075,707,729,496,434,25,32,521,466
10,17,736,36.8,0.14960721135139465,0.1542355177303891,188,784,496,434,25,32,521,466
10,18,763,38.15,0.11191733181476593,0.060016440594364326,746,766,496,434,25,32,521,466
10,19,769,38.45,0.12403198331594467,0.1577508725604528,746,784,496,434,25,32,521,466
10,20,778,38.9,0.15014612674713135,0.11947376245493582,774,784,496,434,25,32,521,466
10,21,789,39.45,0.17167262732982635,0.20453422657938666,784,1800,496,434,25,32,521,466
10,22,821,41.05,0.1141410619020462,0.0976972896330181,804,827,496,434,25,32,521,466
10,23,833,41.65,0.12483774870634079,0.1521974836534699,804,907,496,434,25,32,521,466
10,24,873,43.65,0.055938854813575745,0.04672225230735729,862,907,496,434,25,32,521,466
10,25,981,49.05,0.17686474323272705,0.04992337064020674,907,991,496,434,25,32,521,466
10,26,998,49.9,0.1815723031759262,0.18235192545250456,804,1800,496,434,25,32,521,466
10,27,1034,51.7,0.04073522984981537,0.06320834001793729,1012,1048,496,434,25,32,521,466
10,28,1074,53.7,0.05710512772202492,0.06965549489651052,1048,1270,496,434,25,32,521,466
10,29,1173,58.65,0.0628291442990303,0.05994067935683328,1150,1270,496,434,25,32,521,466
10,30,1258,62.9,0.07327409833669662,0.05599089902788289,1236,1270,496,434,25,32,521,466
10,31,1302,65.1,0.048562657088041306,0.04482004622508448,1270,1316,496,434,25,32,521,466
10,32,1338,66.9,0.048810333013534546,0.05833071266262569,1270,1380,496,434,25,32,521,466
10,33,1483,74.15,0.08124209195375443,0.11417072364992056,1048,1710,496,434,25,32,521,466
10,34,1523,76.15,0.0776764526963234,0.06854560988610743,1501,1538,496,434,25,32,521,466
10,35,1531,76.55,0.07325882464647293,0.048425187869315295,1526,1538,496,434,25,32,521,466
10,36,1549,77.45,0.08351147919893265,0.07703521398214078,1501,1571,496,434,25,32,521,466
10,37,1607,80.35,0.09131760895252228,0.0946379640256997,1571,1710,496,434,25,32,521,466
10,38,1666,83.3,0.07600831985473633,0.06940874684640017,1646,1710,496,434,25,32,521,466
10,39,1720,86.0,0.06824229657649994,0.08462914409389558,1710,1729,496,434,25,32,521,466
10,40,1749,87.45,0.12254650890827179,0.08449156969390778,1710,1770,496,434,25,32,521,466
10,41,1789,89.45,0.12441633641719818,0.14423162733252365,1710,1800,496,434,25,32,521,466
10,42,1806,90.3,0.1424466222524643,0.12475290840763249,1800,1811,496,434,25,32,521,466
10,43,1816,90.8,0.17410112917423248,0.21528030670712675,1800,1832,496,434,25,32,521,466
10,44,1841,92.05,0.07853645831346512,0.07912193665850455,1832,1854,496,434,25,32,521,466
10,45,1850,92.5,0.0741611123085022,0.06665144503119426,1846,1854,496,434,25,32,521,466
10,46,1860,93.0,0.12332436442375183,0.1715886328304721,1832,1998,496,434,25,32,521,466
10,47,1879,93.95,0.10346964746713638,0.054050158950888605,1866,1998,496,434,25,32,521,466
10,48,1904,95.2,0.08201402425765991,0.04801600884518317,1890,1922,496,434,25,32,521,466
10,49,1930,96.5,0.0942811667919159,0.09408268148624344,1922,1998,496,434,25,32,521,466
10,50,1944,97.2,0.05560419335961342,0.04720705338110125,1939,1998,496,434,25,32,521,466
10,51,2002,100.1,0.22927002608776093,0.1944657097668125,1832,2083,496,434,25,32,521,466
10,52,2047,102.35,0.22735700011253357,0.08960018345159647,2034,2083,496,434,25,32,521,466
10,53,2075,103.75,0.18617866933345795,0.04899462665232804,2060,2083,496,434,25,32,521,466
10,54,2211,110.55,0.04807700589299202,0.0838360707173802,2083,2357,496,434,25,32,521,466
10,55,2227,111.35,0.028328152373433113,0.04530314976129153,2219,2236,496,434,25,32,521,466
10,56,2276,113.8,0.036242272704839706,0.04594962312731199,2236,2357,496,434,25,32,521,466
10,57,2375,118.75,0.08640152961015701,0.0803857297162219,2357,2396,496,434,25,32,521,466
10,58,2432,121.6,0.17507220804691315,0.160173246492622,2083,2468,496,434,25,32,521,466
10,59,2531,126.55,0.12371876835823059,0.06919292370526665,2468,2539,496,434,25,32,521,466
10,60,2552,127.6,0.17492839694023132,0.17820161880537067,2083,2609,496,434,25,32,521,466
10,61,2593,129.65,0.09515897929668427,0.10882140127416927,2572,2609,496,434,25,32,521,466
10,62,2623,131.15,0.13469375669956207,0.1360304846320622,2609,2649,496,434,25,32,521,466
10,63,2691,134.55,0.12666504085063934,0.12317863100299256,2649,2735,496,434,25,32,521,466
10,64,2746,137.3,0.08418462425470352,0.08309354897558725,2735,2774,496,434,25,32,521,466
10,65,2799,139.95,0.09192482382059097,0.11867355731576212,2735,3283,496,434,25,32,521,466
10,66,2819,140.95,0.04807867482304573,0.04383916163301823,2809,2829,496,434,25,32,521,466
10,67,2872,143.6,0.0641292855143547,0.06975893914483458,2829,2994,496,434,25,32,521,466
10,68,2909,145.45,0.07242602854967117,0.04803717649890068,2896,2994,496,434,25,32,521,466
10,69,3024,151.2,0.03084563836455345,0.04439143173355943,2994,3038,496,434,25,32,521,466
10,70,3075,153.75,0.052609700709581375,0.059298012910645126,2994,3161,496,434,25,32,521,466
10,71,3174,158.7,0.07125003635883331,0.05459777233484006,3161,3196,496,434,25,32,521,466
10,72,3237,161.85,0.09730064868927002,0.09552614956065775,2829,3283,496,434,25,32,521,466
10,73,3345,167.25,0.08622435480356216,0.10615435038269964,3283,3884,496,434,25,32,521,466
10,74,3366,168.3,0.07574158161878586,0.049536606542131635,3361,3884,496,434,25,32,521,466
10,75,3415,170.75,0.07129736244678497,0.08088206441813148,3389,3435,496,434,25,32,521,466
10,76,3536,176.8,0.04362887144088745,0.05784547409831065,3435,3565,496,434,25,32,521,466
10,77,3632,181.6,0.06036130338907242,0.0897864600094827,3435,3884,496,434,25,32,521,466
10,78,3703,185.15,0.04210841655731201,0.04748794586971146,3675,3740,496,434,25,32,521,466
10,79,3811,190.55,0.04096325486898422,0.05068587083971145,3675,3823,496,434,25,32,521,466
10,80,3819,190.95,0.0393681637942791,0.04374903011586953,3816,3823,496,434,25,32,521,466
10,81,3830,191.5,0.07526528090238571,0.06752897787345696,3823,3884,496,434,25,32,521,466
10,82,3875,193.75,0.06647585332393646,0.07492054753294353,3840,3884,496,434,25,32,521,466
10,83,3900,195.0,0.09938786923885345,0.104378990028066,3283,3962,496,434,25,32,521,466
10,84,3991,199.55,0.03917291387915611,0.05439391243108676,3962,3998,496,434,25,32,521,466
