time_s,ROI_raw_1,ROI_raw_2,ROI_raw_3,ROI_raw_4,ROI_raw_5,ROI_raw_6,ROI_raw_7,ROI_raw_8,ROI_raw_9,ROI_raw_10
110.85,30222.24609375,10770.5869140625,7088.8798828125,12880.8681640625,17314.607421875,9530.216796875,5475.46923828125,6960.39794921875,5179.1240234375,5934.28369140625
110.9,30217.234375,10877.3212890625,7107.1943359375,12970.9326171875,17459.8203125,9518.1240234375,5449.04150390625,6920.8896484375,5137.29833984375,5893.31494140625
110.95,29427.27734375,10513.1171875,6916.23974609375,12480.3740234375,16839.453125,9242.7099609375,5283.4736328125,6796.08984375,4954.94775390625,5705.12646484375
111.0,29902.96484375,10773.630859375,7002.83935546875,12772.978515625,16892.548828125,9342.705078125,5342.19580078125,6798.92822265625,5092.28466796875,5810.84228515625
111.05,29847.869140625,10747.0078125,7032.9443359375,12765.8701171875,16708.845703125,9336.1533203125,5355.07958984375,6895.06982421875,5064.56787109375,5879.71728515625
111.1,29833.6015625,10736.087890625,7075.48291015625,12668.3994140625,16784.45703125,9302.912109375,5402.29248046875,6925.359375,4981.35302734375,5851.21728515625
111.15,30209.912109375,10788.7236328125,7210.5703125,12869.1201171875,17081.9609375,9420.5439453125,5496.44384765625,6894.52734375,5161.826171875,5919.82373046875
111.2,30199.388671875,10678.4453125,7185.36572265625,12806.55078125,17287.83984375,9498.875,5464.83984375,7002.34521484375,5075.630859375,5897.53125
111.25,29933.3203125,10427.880859375,7086.27978515625,12680.0078125,16899.16015625,9412.3837890625,5431.05908203125,6945.54833984375,5061.0185546875,5890.40478515625
111.3,30657.4921875,10812.5615234375,7292.4697265625,12923.8037109375,17685.814453125,9575.2705078125,5588.62109375,7046.3388671875,5202.470703125,6033.388671875
111.35,30468.572265625,10737.3583984375,7220.64599609375,12811.4609375,17472.412109375,9545.05078125,5516.1220703125,7084.62646484375,5173.986328125,6046.27880859375
111.4,30730.80859375,10913.73828125,7273.0517578125,12885.197265625,17526.478515625,9645.4052734375,5597.2490234375,7108.8017578125,5223.1240234375,6032.77734375
111.45,30484.857421875,10787.7763671875,7241.12255859375,12828.935546875,17329.771484375,9601.7158203125,5519.46484375,7074.83203125,5235.5712890625,6009.27001953125
111.5,30612.9453125,10988.4033203125,7275.11474609375,12905.7880859375,17509.234375,9642.966796875,5564.89599609375,7092.40771484375,5209.15283203125,5972.26513671875
111.55,30219.666015625,10785.6328125,7133.25341796875,12779.04296875,17394.9375,9526.8984375,5433.8974609375,7005.78125,5141.49462890625,5963.2373046875
111.6,29985.740234375,10687.50390625,7105.1806640625,12767.6201171875,16951.00390625,9455.0546875,5397.08935546875,6927.93603515625,5113.4560546875,5871.197265625
111.65,30262.783203125,10695.7109375,7114.9248046875,12919.349609375,17059.265625,9525.4443359375,5438.455078125,6969.1708984375,5125.92041015625,5943.35498046875
111.7,30665.984375,10898.8271484375,7166.9384765625,13074.818359375,17360.3359375,9610.9599609375,5558.13720703125,7104.27001953125,5243.17041015625,5987.54638671875
111.75,29500.0078125,10346.0654296875,6944.24169921875,12523.0068359375,16634.013671875,9309.376953125,5379.55615234375,6786.75927734375,5049.173828125,5741.978515625
111.8,29807.888671875,10452.7666015625,7037.34375,12715.5009765625,16921.47265625,9396.5185546875,5463.98486328125,6841.2265625,5086.97119140625,5812.62353515625
111.85,30044.130859375,10611.85546875,7063.5751953125,12837.634765625,17163.15625,9398.7021484375,5430.5732421875,6902.830078125,5052.28564453125,5828.80517578125
111.9,29537.73046875,10346.9091796875,6958.50244140625,12587.908203125,17036.544921875,9268.7529296875,5355.5126953125,6774.84326171875,4942.10205078125,5758.3876953125
111.95,30413.63671875,10761.8857421875,7117.2451171875,12901.3154296875,17577.212890625,9587.3349609375,5561.7001953125,7042.8583984375,5200.5478515625,5910.97265625
112.0,30182.572265625,10701.912109375,7068.107421875,12787.4189453125,17473.173828125,9532.57421875,5426.31201171875,6891.62939453125,5133.11328125,5918.65234375
112.05,29995.25390625,10563.103515625,7084.13916015625,12756.2548828125,17222.9921875,9505.6630859375,5377.1533203125,6893.59814453125,5048.12646484375,5837.74609375
112.1,29922.658203125,10617.1533203125,7028.01513671875,12744.94140625,17242.8828125,9450.80078125,5399.14697265625,6913.48486328125,5138.9912109375,5921.419921875
112.15,29598.80078125,10486.046875,6903.5625,12556.8955078125,17053.654296875,9325.4384765625,5319.818359375,6792.978515625,5013.49072265625,5842.69482421875
112.2,29964.705078125,10608.3740234375,7040.94677734375,12629.5908203125,17384.4921875,9452.880859375,5394.328125,6855.36328125,5042.7802734375,5905.259765625
112.25,30125.326171875,10712.5517578125,7125.513671875,12784.935546875,17448.470703125,9486.0703125,5397.76318359375,6909.17431640625,5086.40380859375,5957.81494140625
112.3,30070.1328125,10571.2490234375,7115.73486328125,12723.650390625,17350.134765625,9501.4873046875,5443.279296875,6915.02734375,5064.30419921875,5961.43017578125
112.35,30112.935546875,10599.591796875,7195.53125,12795.5263671875,17389.30859375,9443.33203125,5415.0478515625,6856.9716796875,5164.1689453125,5963.83984375
112.4,30522.767578125,10767.66015625,7228.46533203125,12880.478515625,17288.234375,9619.595703125,5506.96044921875,6936.93310546875,5230.41357421875,6101.2373046875
112.45,30114.62890625,10516.3115234375,7114.5302734375,12629.7958984375,16976.3828125,9540.16796875,5448.74267578125,6838.45458984375,5069.07080078125,5995.7724609375
112.5,30316.607421875,10558.4609375,7123.47021484375,12699.0556640625,17448.578125,9537.1455078125,5480.96337890625,6891.0556640625,5143.26953125,6059.69384765625
112.55,30354.978515625,10584.748046875,7161.9755859375,12766.765625,17529.962890625,9567.7119140625,5545.14501953125,6961.29541015625,5236.7578125,5937.0751953125
112.6,30331.22265625,10474.998046875,7098.4423828125,12701.18359375,17230.1953125,9544.5810546875,5487.37060546875,6996.697265625,5045.4697265625,5957.62890625
112.65,30234.900390625,10401.1357421875,7079.892578125,12655.185546875,16912.580078125,9489.365234375,5454.82177734375,6965.76513671875,5106.08935546875,5975.89013671875
112.7,29828.234375,10394.724609375,7060.31494140625,12508.236328125,16734.83203125,9349.50390625,5394.68408203125,6801.1611328125,5064.7724609375,5930.3798828125
112.75,30611.708984375,10559.48046875,7217.337890625,12684.466796875,17640.876953125,9591.40234375,5579.390625,6990.3876953125,5141.1181640625,5953.927734375
112.8,30392.12109375,10669.044921875,7163.21533203125,12723.73046875,17258.724609375,9539.337890625,5532.3486328125,6857.138671875,5126.92431640625,5915.1923828125
112.85,30370.3671875,10577.6064453125,7187.84619140625,12759.068359375,17286.1640625,9587.3359375,5519.47900390625,6874.8017578125,5129.93896484375,5996.5126953125
112.9,30379.681640625,10683.8203125,7200.51513671875,12856.5986328125,17493.220703125,9576.3837890625,5526.48779296875,6837.45654296875,5144.44970703125,5932.83740234375
112.95,30307.212890625,10664.6279296875,7173.45361328125,12849.009765625,17479.232421875,9577.806640625,5527.45703125,6847.35205078125,5130.5380859375,5974.728515625
113.0,30539.958984375,10823.380859375,7221.0126953125,12955.1083984375,17775.158203125,9680.8271484375,5528.21044921875,6902.7783203125,5229.80615234375,5941.701171875
113.05,30338.859375,10748.0595703125,7187.005859375,12823.7890625,17382.15625,9635.1923828125,5442.0947265625,6846.8349609375,5128.71533203125,5975.302734375
113.1,30106.392578125,10723.1845703125,7112.48828125,12784.521484375,17390.296875,9559.435546875,5421.408203125,6766.73974609375,5146.87353515625,5872.84375
113.15,30261.173828125,10765.4677734375,7236.63525390625,12882.57421875,17562.650390625,9638.8017578125,5418.55078125,6963.27001953125,5132.9306640625,5887.29736328125
113.2,30167.96875,10640.7900390625,7171.93603515625,12785.7919921875,17266.2421875,9546.1279296875,5418.9912109375,6882.34716796875,5094.7900390625,5937.89892578125
113.25,30041.25,10530.080078125,7057.0888671875,12724.392578125,17089.046875,9427.7431640625,5405.51171875,6844.171875,5091.4794921875,5868.8388671875
113.3,30243.8515625,10576.7255859375,7216.13916015625,12930.2294921875,17343.271484375,9600.9970703125,5498.39306640625,6913.7265625,5146.83251953125,5994.6923828125
113.35,30290.94921875,10725.7578125,7184.0986328125,12971.1240234375,17517.029296875,9600.5556640625,5493.80126953125,6896.0517578125,5180.6396484375,5943.85498046875
113.4,30107.15234375,10569.4775390625,7134.87353515625,12746.0703125,17621.998046875,9533.544921875,5474.56884765625,6808.6953125,5100.77392578125,5909.0126953125
113.45,30269.7890625,10614.658203125,7232.9130859375,12853.6298828125,17448.564453125,9631.8779296875,5534.7509765625,6933.35546875,5132.958984375,6001.96240234375
113.5,30245.53515625,10558.4453125,7254.66455078125,12855.3115234375,17491.5546875,9628.05078125,5496.849609375,6939.73681640625,5116.6533203125,5945.56103515625
113.55,30475.1171875,10678.19921875,7204.92822265625,12992.4443359375,17532.21875,9648.978515625,5586.46337890625,7083.96435546875,5149.013671875,6066.3935546875
113.6,30457.052734375,10638.197265625,7247.8740234375,12895.9326171875,17539.53125,9604.177734375,5594.78759765625,7070.58203125,5164.8076171875,6047.44873046875
113.65,30594.51953125,10692.2529296875,7312.55810546875,12955.6689453125,17521.322265625,9656.8056640625,5541.1728515625,7153.6416015625,5214.96533203125,6062.58251953125
113.7,30420.4296875,10768.810546875,7219.78466796875,13014.462890625,17745.08984375,9699.2724609375,5590.5224609375,7096.25732421875,5246.8037109375,5965.21240234375
113.75,31089.353515625,10944.8095703125,7436.82177734375,13197.3125,18152.337890625,9863.369140625,5653.3427734375,7310.04443359375,5368.12158203125,6118.1787109375
113.8,30730.939453125,10843.9873046875,7265.10791015625,12973.443359375,17776.662109375,9625.2705078125,5578.1416015625,7097.25,5113.9228515625,6076.14013671875
113.85,30389.703125,10564.671875,7169.3740234375,12826.7685546875,17284.146484375,9523.298828125,5515.8173828125,6937.7509765625,5199.3564453125,6022.02734375
113.9,30791.837890625,10674.107421875,7280.53271484375,13031.765625,17571.888671875,9675.2548828125,5583.994140625,7019.5498046875,5255.98486328125,6068.705078125
113.95,30288.2421875,10645.8974609375,7254.7080078125,12769.3134765625,17258.224609375,9550.3427734375,5517.62841796875,6891.0498046875,5175.19482421875,6003.7939453125
114.0,30071.982421875,10534.9208984375,7072.99658203125,12713.068359375,17247.208984375,9492.4951171875,5440.58642578125,6959.4208984375,5039.70556640625,5921.0537109375
114.05,30639.08984375,10691.353515625,7231.42138671875,12965.197265625,17644.0078125,9734.470703125,5585.5576171875,7164.62060546875,5228.45849609375,5946.72607421875
114.1,30665.76171875,10694.5048828125,7221.02294921875,13095.748046875,17634.505859375,9775.5888671875,5551.73681640625,7086.3564453125,5183.7587890625,5939.947265625
114.15,30645.17578125,10573.1064453125,7267.6142578125,13053.3642578125,17516.037109375,9713.109375,5562.9130859375,7099.302734375,5258.4345703125,6072.43994140625
114.2,30691.775390625,10704.9228515625,7285.0439453125,13078.8681640625,17490.77734375,9716.7373046875,5588.9677734375,7114.7177734375,5237.013671875,6042.8662109375
114.25,30675.75,10671.4091796875,7245.17236328125,13006.724609375,17667.197265625,9651.2529296875,5542.10400390625,7089.75830078125,5218.630859375,6036.7001953125
114.3,30521.0625,10627.853515625,7164.41650390625,12803.267578125,17497.212890625,9631.15625,5497.70556640625,7085.966796875,5171.49072265625,5963.09619140625
114.35,30445.611328125,10707.361328125,7145.8310546875,12932.3779296875,17598.560546875,9671.3994140625,5532.23193359375,7069.15380859375,5195.18115234375,6008.32763671875
114.4,30705.189453125,10869.31640625,7239.73974609375,13008.8759765625,17663.4375,9755.3701171875,5554.50732421875,7093.75830078125,5275.59130859375,6050.2099609375
114.45,30235.42578125,10665.5185546875,7112.77197265625,12696.5361328125,17311.15234375,9520.8896484375,5487.98681640625,7001.5771484375,5107.044921875,5912.2001953125
114.5,30455.17578125,10655.2138671875,7204.53466796875,12784.8037109375,17286.66015625,9678.1396484375,5528.52978515625,7008.20654296875,5229.80615234375,5989.9873046875
114.55,30238.169921875,10742.20703125,7209.54736328125,12703.775390625,17269.142578125,9624.1591796875,5486.75244140625,6973.61962890625,5178.82861328125,5949.74853515625
114.6,30854.2890625,10900.62890625,7274.31103515625,12955.8408203125,17882.65625,9830.7216796875,5594.4580078125,7110.134765625,5219.501953125,6084.298828125
114.65,30649.275390625,10752.966796875,7300.8671875,12836.8779296875,17721.91796875,9801.751953125,5552.70361328125,7066.4208984375,5174.59765625,6057.04248046875
114.7,30004.90625,10517.64453125,7116.53369140625,12675.8876953125,17352.17578125,9468.9609375,5450.875,6977.947265625,5170.75390625,5907.8076171875
114.75,29995.62890625,10553.0830078125,7149.12158203125,12598.0927734375,17336.71875,9539.2431640625,5398.3310546875,6930.138671875,5044.48193359375,5993.96484375
114.8,30191.955078125,10524.9169921875,7248.14453125,12723.31640625,17263.958984375,9523.2470703125,5428.96142578125,6983.9453125,5079.91064453125,6004.4013671875
114.85,30515.5625,10789.6240234375,7336.25,12972.576171875,17784.5625,9654.109375,5523.80224609375,7146.15478515625,5188.0595703125,6047.79248046875
114.9,30310.701171875,10657.5087890625,7244.12939453125,12850.037109375,17468.47265625,9662.705078125,5472.15185546875,7026.54443359375,5172.70556640625,5991.20263671875
114.95,30561.677734375,10750.68359375,7328.7880859375,13075.396484375,17602.8828125,9770.6337890625,5537.14697265625,7121.7177734375,5247.4072265625,5997.25732421875
115.0,30323.703125,10671.4453125,7232.56396484375,12984.7119140625,17307.046875,9708.9970703125,5505.7392578125,7032.45556640625,5107.70703125,5976.53515625
115.05,30773.13671875,10798.41796875,7325.43994140625,13180.1572265625,17689.572265625,9742.45703125,5574.09619140625,7120.1123046875,5184.96875,6052.02978515625
115.1,30321.404296875,10625.1572265625,7252.39453125,12909.658203125,17355.6328125,9684.4287109375,5510.357421875,7048.34619140625,5144.7626953125,6000.38134765625
115.15,30092.45703125,10613.3681640625,7184.52294921875,12705.484375,17317.37109375,9517.7734375,5456.484375,6929.89794921875,5097.3466796875,5951.56884765625
115.2,29653.947265625,10281.3173828125,7040.90283203125,12439.4873046875,16951.544921875,9436.4375,5377.1884765625,6831.197265625,4996.423828125,5871.794921875
115.25,29432.748046875,10337.0849609375,6988.85791015625,12478.001953125,16955.984375,9290.5380859375,5332.64599609375,6822.001953125,4968.98486328125,5806.68603515625
115.3,29990.365234375,10671.779296875,7098.77783203125,12830.203125,17229.166015625,9544.0732421875,5463.82177734375,6963.81884765625,5110.64453125,5915.826171875
115.35,29825.373046875,10496.3603515625,7015.212890625,12693.2158203125,17148.84375,9522.63671875,5425.36865234375,6897.46240234375,5035.5166015625,5908.978515625
115.4,30061.607421875,10503.595703125,7071.287109375,12828.5390625,17345.890625,9591.2099609375,5488.56005859375,6966.2451171875,5148.658203125,5893.35986328125
115.45,30633.669921875,10789.740234375,7336.0439453125,13087.7900390625,17557.515625,9793.5927734375,5640.1591796875,7089.521484375,5228.1728515625,6047.09375
115.5,30659.88671875,10698.033203125,7317.15380859375,13076.4462890625,17207.37890625,9776.67578125,5554.72900390625,7129.20166015625,5286.72412109375,6033.41357421875
115.55,30312.12109375,10495.7138671875,7223.06494140625,12701.1123046875,17049.994140625,9681.982421875,5506.0390625,6996.82080078125,5154.48193359375,5979.59375
115.6,30295.337890625,10544.2451171875,7239.9990234375,12780.484375,17089.705078125,9659.3359375,5506.642578125,6960.1982421875,5238.91796875,5932.521484375
115.65,30303.70703125,10497.044921875,7256.9619140625,12754.796875,17256.357421875,9664.6376953125,5498.00390625,6941.3896484375,5190.92919921875,5948.41357421875
115.7,29993.912109375,10400.865234375,7214.84033203125,12588.7490234375,17236.439453125,9575.15234375,5458.01904296875,6853.68212890625,5128.13427734375,5921.30615234375
115.75,30011.70703125,10351.3720703125,7187.37353515625,12703.6552734375,17002.02734375,9574.8857421875,5480.3408203125,6945.60009765625,5141.4287109375,5918.86865234375
115.8,30420.77734375,10535.53125,7328.3642578125,12888.283203125,17367.60546875,9699.0439453125,5516.64501953125,7022.9697265625,5196.6796875,6062.58251953125
115.85,30409.265625,10530.982421875,7352.48291015625,12810.03515625,17611.345703125,9646.650390625,5521.63525390625,7067.87451171875,5189.87060546875,6058.26513671875
115.9,30141.150390625,10542.44140625,7238.3447265625,12783.1142578125,17265.244140625,9630.912109375,5474.58349609375,6917.12646484375,5052.4287109375,5967.37353515625
115.95,30180.27734375,10477.28125,7225.95947265625,12689.953125,17193.142578125,9597.1875,5532.54443359375,6959.7001953125,5172.09814453125,5986.93359375
116.0,29788.203125,10384.3154296875,7119.3994140625,12520.728515625,17214.19921875,9475.8583984375,5462.1513671875,6862.34814453125,5036.72314453125,5918.65234375
116.05,30151.69140625,10620.5810546875,7204.49658203125,12608.0791015625,17566.697265625,9702.6962890625,5533.76708984375,6979.98388671875,5105.8857421875,5975.31103515625
116.1,29715.49609375,10401.14453125,7168.6640625,12544.841796875,17151.927734375,9468.0185546875,5391.06884765625,6814.533203125,5068.447265625,5939.1376953125
116.15,29853.431640625,10421.5224609375,7124.69677734375,12456.5078125,17162.7421875,9517.6474609375,5423.23583984375,6873.0771484375,5120.4970703125,5930.10009765625
116.2,29840.46484375,10411.7705078125,7111.26416015625,12516.9736328125,16959.951171875,9491.2470703125,5413.83740234375,6875.98291015625,5037.32177734375,5890.9375
116.25,29518.25390625,10321.3046875,7018.31591796875,12459.2001953125,17320.630859375,9474.1181640625,5402.23681640625,6788.04638671875,5043.35302734375,5915.44140625
116.3,30285.154296875,10576.9814453125,7167.72021484375,12769.80078125,17615.798828125,9681.2275390625,5494.63330078125,6970.5888671875,5161.1640625,6003.4375
116.35,29948.94140625,10467.859375,7126.26611328125,12624.0810546875,17350.52734375,9631.333984375,5498.978515625,6940.17724609375,5076.8359375,5977.68505859375
116.4,30168.33203125,10552.201171875,7086.900390625,12664.96875,17160.6953125,9598.5712890625,5527.4072265625,6841.89892578125,5127.55029296875,5915.208984375
116.45,30298.3125,10617.0048828125,7076.0615234375,12757.8076171875,17551.541015625,9638.1376953125,5553.173828125,6851.79248046875,5088.26708984375,5971.65234375
116.5,29946.255859375,10359.0615234375,7026.62841796875,12525.435546875,17029.3984375,9556.7890625,5470.65478515625,6802.85546875,4935.61865234375,5880.06494140625
116.55,30274.185546875,10553.6787109375,7107.42138671875,12734.626953125,17174.337890625,9660.8134765625,5526.0556640625,6921.5810546875,5160.556640625,5971.02978515625
116.6,30013.251953125,10421.359375,7041.81494140625,12629.2060546875,17068.880859375,9635.6982421875,5446.71875,6911.2236328125,5065.95263671875,5924.94873046875
116.65,30295.85546875,10546.869140625,7204.482421875,12764.21875,17340.46875,9651.640625,5474.2822265625,6929.9951171875,5192.14404296875,5927.0087890625
116.7,30219.578125,10619.759765625,7191.71044921875,12686.1650390625,17230.240234375,9637.91015625,5568.60302734375,6931.48779296875,5118.03369140625,5915.40625
116.75,30158.939453125,10550.0888671875,7222.69091796875,12680.568359375,17335.244140625,9609.2314453125,5538.7099609375,6977.02734375,5167.2373046875,5913.56103515625
116.8,29966.443359375,10434.8154296875,7067.66064453125,12675.66015625,17023.30859375,9557.4736328125,5479.701171875,6938.79541015625,5105.18408203125,5928.0126953125
116.85,29940.50390625,10387.11328125,7048.38427734375,12601.96875,17394.14453125,9603.8681640625,5476.0361328125,6923.9716796875,5082.9443359375,5892.15380859375
116.9,30137.12890625,10421.466796875,7052.89697265625,12749.6396484375,17245.90625,9608.267578125,5556.5517578125,6987.47265625,5156.30419921875,5944.75732421875
116.95,30111.474609375,10428.21484375,7100.8173828125,12774.51953125,17284.05078125,9570.9296875,5540.23779296875,6983.48583984375,5190.92919921875,5941.7001953125
117.0,30335.34375,10515.6015625,7164.4375,12911.2099609375,17290.23046875,9686.716796875,5577.12744140625,7016.48779296875,5149.5166015625,6016.9775390625
117.05,30141.3203125,10397.1943359375,7137.57275390625,12743.20703125,17242.25,9665.6005859375,5516.80224609375,6895.34912109375,5122.89453125,5939.25634765625
117.1,30419.998046875,10543.6884765625,7131.98486328125,12848.9580078125,17627.671875,9689.58984375,5551.40966796875,7026.9384765625,5176.40234375,5975.69384765625
117.15,30541.798828125,10599.4775390625,7208.5078125,12938.43359375,17809.451171875,9792.5693359375,5568.53662109375,7072.4189453125,5214.64111328125,6027.22998046875
117.2,30569.275390625,10552.9228515625,7236.10986328125,12971.953125,17711.861328125,9736.0498046875,5637.0146484375,7053.810546875,5162.720703125,6057.63623046875
117.25,30619.689453125,10749.1689453125,7255.8369140625,12938.5087890625,17620.0703125,9731.466796875,5602.6142578125,7118.59423828125,5188.7392578125,5978.791015625
117.3,30945.01171875,10850.5615234375,7390.72216796875,13186.5478515625,18052.90234375,9865.34765625,5674.357421875,7166.32373046875,5233.4423828125,6067.71142578125
117.35,30478.40625,10671.998046875,7203.92724609375,12887.064453125,17443.990234375,9734.1201171875,5663.9462890625,7059.88671875,5177.58642578125,6041.5
117.4,30429.63671875,10621.5771484375,7218.53466796875,12868.8408203125,17324.98828125,9659.544921875,5597.09912109375,7089.2822265625,5173.97412109375,5980.00634765625
117.45,30584.984375,10628.23046875,7280.64697265625,12929.357421875,17511.333984375,9698.6572265625,5603.84375,7113.60205078125,5205.9580078125,6026.583984375
117.5,30352.177734375,10545.927734375,7214.3388671875,12887.7958984375,17484.48828125,9683.8046875,5590.5234375,7049.8935546875,5134.8583984375,5981.236328125
117.55,30161.291015625,10547.3486328125,7201.59228515625,12791.67578125,16983.638671875,9580.837890625,5511.27490234375,6996.82568359375,5162.986328125,5972.875
117.6,30625.81640625,10610.421875,7337.24560546875,13040.8095703125,17588.23828125,9706.9541015625,5640.759765625,7147.25732421875,5131.9541015625,6029.111328125
117.65,30362.68359375,10592.15625,7248.81591796875,12903.8408203125,17370.1953125,9689.578125,5606.05029296875,6995.99609375,5197.90185546875,5973.228515625
117.7,29749.01953125,10276.697265625,7078.2939453125,12690.2568359375,17177.642578125,9441.701171875,5448.46435546875,6865.7734375,5072.63623046875,5857.19873046875
117.75,30126.314453125,10413.3798828125,7237.93310546875,12803.6767578125,17078.216796875,9570.44921875,5506.6484375,6967.115234375,5122.89306640625,5946.58251953125
117.8,29735.0,10250.978515625,7053.86328125,12597.673828125,17214.212890625,9485.08984375,5437.201171875,6815.0556640625,5001.443359375,5812.021484375
117.85,29292.451171875,10101.40234375,7035.3330078125,12394.66796875,16551.52734375,9288.171875,5332.0029296875,6761.43310546875,5043.90673828125,5687.947265625
117.9,29507.92578125,10309.9072265625,7073.66796875,12503.689453125,16881.09375,9339.0927734375,5384.11669921875,6840.82470703125,5014.28466796875,5766.03125
117.95,29904.576171875,10390.1923828125,7220.20361328125,12650.953125,16839.6953125,9507.5517578125,5457.6962890625,6971.6142578125,5087.68798828125,5907.94140625
118.0,29924.984375,10441.5400390625,7214.486328125,12654.34375,16965.18359375,9503.2275390625,5490.1025390625,6962.86865234375,5168.5615234375,5859.37353515625
118.05,29754.81640625,10324.51171875,7162.5556640625,12536.443359375,16791.57421875,9437.587890625,5405.01318359375,6962.3349609375,5063.6943359375,5818.0361328125
118.1,30045.029296875,10367.9033203125,7099.255859375,12607.486328125,17226.08984375,9507.7919921875,5493.48876953125,6945.07470703125,5053.935546875,5863.62890625
118.15,29745.09375,10285.9697265625,7137.73046875,12487.76953125,16725.150390625,9398.177734375,5432.646484375,6901.86865234375,5075.03369140625,5837.31884765625
118.2,29739.00390625,10350.1953125,7185.775390625,12495.7978515625,16683.955078125,9410.5224609375,5416.85205078125,6801.37646484375,5064.8544921875,5791.53759765625
118.25,29534.3203125,10121.2451171875,7105.5380859375,12432.359375,16563.681640625,9354.9697265625,5397.06494140625,6740.65283203125,4989.24853515625,5771.39990234375
118.3,29962.60546875,10368.75390625,7136.9365234375,12609.1689453125,17190.80859375,9493.0859375,5495.923828125,6925.392578125,5096.17138671875,5906.7314453125
118.35,30364.705078125,10465.7568359375,7258.84521484375,12764.6455078125,16972.8359375,9630.3544921875,5596.11669921875,6938.79248046875,5141.57275390625,5976.92236328125
118.4,30032.576171875,10514.5830078125,7206.57861328125,12599.919921875,17085.51953125,9597.9423828125,5507.26904296875,6902.28662109375,5093.73681640625,5892.14501953125
118.45,29806.322265625,10346.935546875,7138.17919921875,12449.52734375,16811.197265625,9452.7490234375,5524.669921875,6880.2451171875,5050.36279296875,5874.55126953125
118.5,30501.466796875,10541.51953125,7390.45703125,12850.5322265625,17411.595703125,9688.1328125,5635.744140625,7092.5302734375,5236.1455078125,5989.97998046875
118.55,29937.609375,10464.1728515625,7248.25830078125,12668.552734375,16994.03515625,9514.7998046875,5530.9951171875,6947.3271484375,5141.7255859375,5873.228515625
118.6,30410.568359375,10634.2109375,7338.12841796875,12742.9267578125,17036.607421875,9599.8466796875,5560.015625,7039.2802734375,5261.447265625,5962.6748046875
118.65,31385.7109375,10912.2587890625,7485.68408203125,13136.333984375,17998.05078125,9983.39453125,5812.958984375,7273.17529296875,5294.60888671875,6119.87255859375
118.7,31274.576171875,11077.7783203125,7653.96435546875,13349.0712890625,17836.51953125,10071.0478515625,5907.61962890625,7343.6884765625,5438.19140625,6093.43505859375
118.75,31637.337890625,11199.2529296875,7617.87646484375,13615.759765625,17943.0078125,10198.7646484375,5873.173828125,7475.98486328125,5397.5166015625,6230.4501953125
118.8,31545.1796875,10987.6669921875,7589.04296875,13349.0830078125,17711.376953125,10163.359375,5824.02001953125,7400.10107421875,5377.296875,6186.97509765625
118.85,31101.869140625,10995.6904296875,7548.54052734375,13334.0068359375,17658.875,9988.7919921875,5829.4443359375,7339.01220703125,5331.79638671875,6092.16015625
118.9,31372.349609375,11005.69140625,7541.92138671875,13405.6669921875,18194.3125,10072.869140625,5793.1318359375,7401.6953125,5393.962890625,6116.66259765625
118.95,31269.619140625,11011.6904296875,7475.89208984375,13335.8037109375,17889.712890625,10044.7841796875,5768.79150390625,7379.95166015625,5348.3330078125,6128.0
119.0,30723.4453125,10785.693359375,7360.4755859375,13078.220703125,17685.6328125,9786.857421875,5708.65576171875,7232.1611328125,5314.20849609375,6041.208984375
119.05,30557.91015625,10684.00390625,7259.2861328125,12967.4140625,17327.19921875,9742.337890625,5662.8466796875,7092.9130859375,5278.6572265625,5946.9150390625
119.1,30811.8203125,10775.9658203125,7316.21435546875,12990.671875,17617.73828125,9919.2001953125,5707.06787109375,7181.65478515625,5334.8681640625,5980.107421875
119.15,30723.48046875,10750.0302734375,7390.30908203125,13036.6650390625,17622.560546875,9908.7802734375,5695.0,7294.9443359375,5305.44091796875,5996.46875
119.2,30659.9375,10663.384765625,7351.43505859375,12978.4052734375,17648.7890625,9870.5654296875,5665.34033203125,7220.4677734375,5289.8134765625,5976.2900390625
119.25,31190.90234375,10799.5771484375,7400.57421875,13258.470703125,17703.26953125,9957.99609375,5744.6044921875,7271.5,5309.0732421875,6065.6474609375
119.3,30893.115234375,10740.2958984375,7314.50244140625,13225.998046875,17407.67578125,9892.1640625,5671.81103515625,7144.390625,5281.65234375,6055.69873046875
119.35,30832.86328125,10593.9482421875,7235.712890625,13011.71875,17534.96875,9857.5048828125,5624.63916015625,7134.93115234375,5276.7763671875,5947.53857421875
119.4,30590.19921875,10553.77734375,7133.0673828125,13008.5693359375,17317.14453125,9753.4658203125,5599.74169921875,7023.65673828125,5207.2373046875,5944.68603515625
119.45,30267.431640625,10381.0869140625,7123.2177734375,12802.2392578125,16796.484375,9702.693359375,5609.466796875,6904.830078125,5221.12548828125,5914.142578125
119.5,30245.89453125,10396.3046875,7126.85546875,12699.4521484375,16925.65625,9614.5341796875,5524.216796875,6846.85546875,5142.9404296875,5868.93994140625
119.55,30326.6484375,10359.01953125,7095.05224609375,12624.802734375,16755.3125,9644.4013671875,5520.5634765625,6877.53125,5094.341796875,5834.70751953125
119.6,30553.25,10359.8203125,7128.62255859375,12807.412109375,17064.4765625,9708.0078125,5551.09765625,6952.14794921875,5142.720703125,5865.47998046875
119.65,30023.056640625,10267.0693359375,7086.0634765625,12553.3916015625,16447.603515625,9495.578125,5523.4296875,6861.5234375,5015.8623046875,5846.61376953125
